"","Season","Team","playerID","name","pass.att","pass.comp","passyds","pass.tds","pass.ints","pass.twopta","pass.twoptm","rush.att","rushyds","rushtds","rush.twopta","rush.twoptm","recept","recyds","rec.tds","rec.twopta","rec.twoptm","kick.rets","kickret.avg","kickret.tds","punt.rets","puntret.avg","puntret.tds","fgm","fga","fgyds","totpts.fg","xpmade","xpmissed","xpa","xpb","xppts.tot","tackles","asst.tackles","sacks","defints","forced.fumbs","totalfumbs","recfumbs","totalrecfumbs","fumbyds","fumbslost","games","rushlng","rushlngtd","reclng","reclngtd","puntret.lng","puntret.lngtd","kick.ret.lng","kickret.lngtd"
"786",2016,"JAX","00-0032968","M.Jack",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16,6,0.5,0,0,0,0,0,0,0,11,0,0,0,0,0,0,0,0
"787",2016,"JAX","00-0033010","S.Day",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,2,1,0,0,0,0,0,0,0,7,0,0,0,0,0,0,0,0
"788",2016,"JAX","00-0033055","J.Ramsey",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,53,9,0,2,1,0,0,0,0,0,15,0,0,0,0,0,0,0,0
"789",2016,"JAX","00-0033123","Y.Ngakoue",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,19,2,8,1,4,0,0,0,0,0,13,0,0,0,0,0,0,0,0
"790",2016,"KC","00-0023436","A.Smith",489,328,3502,15,8,2,2,48,134,5,0,0,1,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,1,1,-22,4,15,24,11,3,0,0,0,0,0
"791",2016,"KC","00-0023449","D.Johnson",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,71,20,1,1,0,0,0,0,0,0,13,0,0,0,0,0,0,0,0
"792",2016,"KC","00-0024235","T.Hali",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,24,10,3.5,0,0,0,0,1,0,0,16,0,0,0,0,0,0,0,0
"793",2016,"KC","00-0026213","J.Charles",0,0,0,0,0,0,0,12,40,1,0,0,2,14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,17,4,16,0,0,0,0,0
"794",2016,"KC","00-0026995","J.Maclin",1,0,0,0,0,0,0,1,-1,0,0,0,44,536,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11,0,0,44,19,0,0,0,0
"795",2016,"KC","00-0027442","F.Zombo",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,28,11,1,0,1,0,0,0,0,0,13,0,0,0,0,0,0,0,0
"796",2016,"KC","00-0027858","E.Berry",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,62,15,0,4,1,0,0,0,0,0,16,0,0,0,0,0,0,0,0
"797",2016,"KC","00-0027979","J.Jenkins",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0
"798",2016,"KC","00-0028008","J.Houston",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20,2,4.5,0,1,0,0,0,0,0,4,0,0,0,0,0,0,0,0
"799",2016,"KC","00-0028024","A.Bailey",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,2,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0
"800",2016,"KC","00-0028074","A.Sherman",0,0,0,0,0,0,0,0,0,0,0,0,4,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,6,0,0,0,0,0
"801",2016,"KC","00-0028445","R.Parker",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,52,9,0,1,2,0,0,0,0,0,15,0,0,0,0,0,0,0,0
"802",2016,"KC","00-0029256","K.Reyes",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12,3,1,0,0,0,0,0,0,0,8,0,0,0,0,0,0,0,0
"803",2016,"KC","00-0029277","J.Howard",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,19,5,1,0,1,0,0,0,0,0,7,0,0,0,0,0,0,0,0
"804",2016,"KC","00-0029567","N.Foles",55,36,410,3,0,0,0,4,-4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,-1,0,0,0,0,0,0,0
"805",2016,"KC","00-0029688","D.Poe",1,1,2,1,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,17,9,1.5,0,1,0,0,0,0,0,14,1,1,0,0,0,0,0,0
"806",2016,"KC","00-0029940","T.Barnes",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
"807",2016,"KC","00-0030155","D.Harris",0,0,0,0,0,0,0,0,0,0,0,0,17,123,1,0,0,1,19,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,27,0,8,0,0,13,2,0,0,19,0
"808",2016,"KC","00-0030280","K.Davis",0,0,0,0,0,0,0,13,23,0,0,0,3,21,0,0,0,9,84,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,6,0,11,0,0,0,30,0
"809",2016,"KC","00-0030414","S.Ware",0,0,0,0,0,0,0,214,922,3,0,0,33,447,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,2,2,0,3,14,46,5,46,46,0,0,0,0
"810",2016,"KC","00-0030500","N.Williams",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,1,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0
"811",2016,"KC","00-0030506","T.Kelce",0,0,0,0,0,0,0,1,-5,0,0,0,85,1125,4,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16,0,0,80,80,0,0,0,0
"812",2016,"KC","00-0030584","E.Fisher",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,1,0,0,0,0,0,0,0,0
"813",2016,"KC","00-0030615","J.Winchester",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0
"814",2016,"KC","00-0030665","D.Sorensen",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,47,7,1,3,2,0,0,3,56,0,15,0,0,0,0,0,0,0,0
"815",2016,"KC","00-0030668","C.West",0,0,0,0,0,0,0,88,293,1,0,0,28,188,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15,28,3,28,4,0,0,0,0
"816",2016,"KC","00-0030669","A.Wilson",0,0,0,0,0,0,0,2,50,1,0,0,31,279,2,0,0,1,13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13,55,55,42,23,0,0,13,0
"817",2016,"KC","00-0031015","P.Gaines",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,41,2,0,1,2,0,0,0,0,0,11,0,0,0,0,0,0,0,0
"818",2016,"KC","00-0031060","D.Thomas",0,0,0,0,0,0,0,4,29,0,0,0,7,35,0,0,0,15,153,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,23,0,15,0,0,0,41,0
"819",2016,"KC","00-0031097","T.Mitchell",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,17,2,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0
"820",2016,"KC","00-0031186","K.Acker",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0
"821",2016,"KC","00-0031203","C.Santos",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,31,35,523,93,36,2,38,1,36,0,0,0,0,0,0,0,0,0,0,16,0,0,0,0,0,0,0,0
"822",2016,"KC","00-0031297","D.Ford",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,25,13,10,0,1,0,0,0,0,0,13,0,0,0,0,0,0,0,0
"823",2016,"KC","00-0031943","R.Wilson",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,61,15,0,1,0,0,0,2,0,0,11,0,0,0,0,0,0,0,0
"824",2016,"KC","00-0031950","D.Alexander",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0
"825",2016,"KC","00-0031951","J.O'Shaughnessy",0,0,0,0,0,0,0,0,0,0,0,0,2,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,2,0,0,0,0,0,0,0,0
"826",2016,"KC","00-0031957","R.Nunez-Roches",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13,10,0.5,0,0,0,0,0,0,0,8,0,0,0,0,0,0,0,0
"827",2016,"KC","00-0031999","J.March-Lillard",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15,7,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0
"828",2016,"KC","00-0032128","C.Conley",0,0,0,0,0,0,0,0,0,0,0,0,44,530,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,15,0,0,39,0,0,0,0,0
"829",2016,"KC","00-0032150","S.Nelson",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,58,6,0,0,0,0,0,2,0,0,15,0,0,0,0,0,0,0,0
"830",2016,"KC","00-0032165","M.Peters",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,35,10,0,6,1,0,0,3,31,0,15,0,0,0,0,0,0,0,0
"831",2016,"KC","00-0032319","R.Travis",0,0,0,0,0,0,0,0,0,0,0,0,3,15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,6,0,0,0,0,0
"832",2016,"KC","00-0032762","C.Jones",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,17,10,2,0,0,0,0,0,0,0,13,0,0,0,0,0,0,0,0
"833",2016,"KC","00-0032788","D.White",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,1,0,1,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0
"834",2016,"KC","00-0032820","T.Smith",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0
"835",2016,"KC","00-0033038","E.Murray",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,1,0,0,3,0,0,0,0,0,0,0,0
"836",2016,"KC","00-0033040","T.Hill",0,0,0,0,0,0,0,24,267,3,0,0,61,593,6,0,0,14,290,1,39,301,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,2,2,0,1,16,70,70,49,38,95,95,86,86
"837",2016,"LA","00-0026243","W.Hayes",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,31,12,5,0,0,0,0,0,0,0,14,0,0,0,0,0,0,0,0
"838",2016,"LA","00-0027006","K.Britt",0,0,0,0,0,0,0,0,0,0,0,0,68,1002,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,1,15,0,0,66,20,0,0,0,0
"839",2016,"LA","00-0027745","C.Thomas",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12,4,1,0,0,0,0,0,0,0,10,0,0,0,0,0,0,0,0
"840",2016,"LA","00-0027787","E.Sims",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,18,7,2.5,0,0,0,0,1,0,0,13,0,0,0,0,0,0,0,0
"841",2016,"LA","00-0027952","R.Quinn",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,2,4,0,2,0,0,0,0,0,6,0,0,0,0,0,0,0,0
"842",2016,"LA","00-0027985","L.Kendricks",0,0,0,0,0,0,0,0,0,0,0,0,50,499,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,15,0,0,44,15,0,0,0,0
"843",2016,"LA","00-0028795","C.Reynolds",0,0,0,0,0,0,0,0,0,0,0,0,1,4,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,4,0,0,0,0,0
"844",2016,"LA","00-0028872","J.Hekker",2,1,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0
"845",2016,"LA","00-0028986","C.Keenum",322,196,2201,9,11,0,0,20,51,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,3,3,0,1,10,13,1,0,0,0,0,0,0
"846",2016,"LA","00-0029529","C.Sensabaugh",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,0,0,0,1,0,0,0,0,0,2,0,0,0,0,0,0,0,0
"847",2016,"LA","00-0029621","G.Zuerlein",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,19,22,445,57,23,0,23,0,23,0,0,0,0,0,0,0,0,0,0,15,0,0,0,0,0,0,0,0
"848",2016,"LA","00-0029630","M.Brockers",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14,5,0,0,0,0,0,0,0,0,12,0,0,0,0,0,0,0,0
"849",2016,"LA","00-0029640","B.Quick",0,0,0,0,0,0,0,0,0,0,0,0,41,564,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15,0,0,65,65,0,0,0,0
"850",2016,"LA","00-0029670","M.Barron",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,89,27,1,2,0,0,0,1,0,0,16,0,0,0,0,0,0,0,0
"851",2016,"LA","00-0029690","T.Johnson",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,47,10,0,1,0,0,0,2,1,0,14,0,0,0,0,0,0,0,0
"852",2016,"LA","00-0029764","C.Davis",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,4,0,1,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0
"853",2016,"LA","00-0029795","B.Cunningham",0,0,0,0,0,0,0,21,101,0,0,0,16,91,0,0,0,22,264,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2,2,0,0,11,24,0,12,0,0,0,61,0
"854",2016,"LA","00-0030525","T.Austin",0,0,0,0,0,0,0,28,159,1,0,0,58,509,3,0,0,1,5,0,44,131,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,2,2,0,1,15,30,30,43,43,47,0,5,0
"855",2016,"LA","00-0030527","A.Ogletree",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,99,38,0,2,1,0,0,1,0,0,16,0,0,0,0,0,0,0,0
"856",2016,"LA","00-0030530","T.McDonald",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,49,13,1,2,0,0,0,0,0,0,16,0,0,0,0,0,0,0,0
"857",2016,"LA","00-0030986","E.Westbrooks",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,17,6,2,0,0,0,0,1,77,0,12,0,0,0,0,0,0,0,0
"858",2016,"LA","00-0031386","G.Robinson",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,1,0,0,0,0,0,0,0,0
"859",2016,"LA","00-0031388","A.Donald",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,36,11,8,0,2,0,0,0,0,0,15,0,0,0,0,0,0,0,0
"860",2016,"LA","00-0031389","L.Joyner",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,50,16,1,0,1,0,0,0,0,0,14,0,0,0,0,0,0,0,0
"861",2016,"LA","00-0031393","M.Alexander",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,38,12,1,2,0,0,0,0,0,0,14,0,0,0,0,0,0,0,0
"862",2016,"LA","00-0031394","E.Gaines",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,45,11,0,0,1,0,0,1,0,0,11,0,0,0,0,0,0,0,0
"863",2016,"LA","00-0031425","D.Easley",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,24,11,3.5,0,2,0,0,0,0,0,14,0,0,0,0,0,0,0,0
"864",2016,"LA","00-0031785","T.Hill",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,33,5,0,0,0,0,0,0,0,0,7,0,0,0,0,0,0,0,0
"865",2016,"LA","00-0031806","M.Brown",0,0,0,0,0,0,0,18,39,0,0,0,3,46,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,1,8,10,0,26,0,0,0,0,0
"866",2016,"LA","00-0031814","M.Longacre",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,2,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0
"867",2016,"LA","00-0031818","B.Marquez",0,0,0,0,0,0,0,1,2,0,0,0,3,37,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,2,0,13,0,0,0,0,0
"868",2016,"LA","00-0032241","T.Gurley",0,0,0,0,0,0,0,278,885,6,0,0,43,327,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,1,1,0,1,16,24,24,33,0,0,0,0,0
"869",2016,"LA","00-0032245","S.Mannion",6,3,19,0,1,0,0,1,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,-1,0,0,0,0,0,0,0
"870",2016,"LA","00-0032671","M.Fox",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,2,0,0,1,0,0,1,0,0,3,0,0,0,0,0,0,0,0
"871",2016,"LA","00-0032676","M.Jordan",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15,5,0,0,0,0,1,1,0,0,5,0,0,0,0,0,0,0,0
"872",2016,"LA","00-0032677","C.Littleton",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,5,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0
"873",2016,"LA","00-0032679","P.McRoberts",0,0,0,0,0,0,0,0,0,0,0,0,1,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,6,0,0,0,0,0
"874",2016,"LA","00-0032793","B.Countess",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11,8,1,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0
"875",2016,"LA","00-0033106","J.Goff",205,112,1089,5,7,0,0,8,16,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,1,1,0,2,7,6,2,0,0,0,0,0,0
"876",2016,"LA","00-0033110","T.Higbee",0,0,0,0,0,0,0,0,0,0,0,0,11,85,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,0,0,31,2,0,0,0,0
"877",2016,"LA","00-0033111","P.Cooper",1,0,0,0,1,0,0,0,0,0,0,0,14,106,0,0,0,14,92,0,5,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,0,0,23,0,6,0,51,0
"878",2016,"LA","00-0033113","J.Forrest",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,0,0,0,0,0,1,0,0,5,0,0,0,0,0,0,0,0
"879",2016,"LA","00-0033114","M.Thomas",0,0,0,0,0,0,0,0,0,0,0,0,3,37,0,0,0,9,39,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,4,0,0,16,0,0,0,41,0
"880",2016,"MIA","00-0023368","C.Wake",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,23,6,12,1,5,0,0,0,0,0,13,0,0,0,0,0,0,0,0
"881",2016,"MIA","00-0023750","M.Williams",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,4,1,0,0,0,0,0,0,0,8,0,0,0,0,0,0,0,0
"882",2016,"MIA","00-0025512","J.Bushrod",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,1,0,0,0,0,0,0,0,0
"883",2016,"MIA","00-0025708","M.Moore",87,55,721,8,3,0,0,1,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,4,0,0,0,0,0,0,0,0
"884",2016,"MIA","00-0026194","J.Jones",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,23,14,3.5,0,0,0,0,1,0,0,14,0,0,0,0,0,0,0,0
"885",2016,"MIA","00-0026796","A.Foster",0,0,0,0,0,0,0,22,55,0,0,0,6,78,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,4,9,0,50,0,0,0,0,0
"886",2016,"MIA","00-0027682","D.Butler",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,17,11,0,0,0,0,0,0,0,0,9,0,0,0,0,0,0,0,0
"887",2016,"MIA","00-0027684","E.Mitchell",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11,6,0,0,0,0,0,0,0,0,8,0,0,0,0,0,0,0,0
"888",2016,"MIA","00-0027762","R.Jones",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,31,20,0.5,1,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0
"889",2016,"MIA","00-0027855","N.Suh",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,40,31,5,0,0,0,0,1,0,0,16,0,0,0,0,0,0,0,0
"890",2016,"MIA","00-0027883","K.Misi",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11,11,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0
"891",2016,"MIA","00-0028040","J.Cameron",0,0,0,0,0,0,0,0,0,0,0,0,8,60,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,13,12,0,0,0,0
"892",2016,"MIA","00-0028051","C.Chekwa",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
"893",2016,"MIA","00-0028111","B.Maxwell",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,43,10,0,2,4,0,0,0,0,0,12,0,0,0,0,0,0,0,0
"894",2016,"MIA","00-0028368","S.Paysinger",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,37,15,0,0,0,0,1,2,0,0,10,0,0,0,0,0,0,0,0
